56640000,1699400,1699800,1699300,1699600,257279
56700000,1699600,1699700,1699300,1699300,243381
56760000,1699300,1699900,1699300,1699500,529693
56820000,1699500,1699600,1698600,1698700,506284
56880000,1698600,1699000,1698300,1698400,881350
56940000,1698400,1698400,1698000,1698100,427254
57000000,1698000,1698400,1698000,1698200,231164
57060000,1698200,1698400,1698000,1698200,327697
57120000,1698100,1698800,1697800,1698800,571172
57180000,1698800,1699400,1698700,1699400,478885
57240000,1699400,1699900,1699000,1699600,742877
57300000,1699500,1700100,1699500,1700100,825998
57360000,1700000,1700800,1700000,1700700,944649
57420000,1700700,1701200,1700500,1700800,946433
57480000,1700800,1701800,1700700,1701700,1197269
57540000,1701700,1702700,1701600,1702600,2579485
57600000,1702500,1702900,1701900,1702400,5128630
57660000,1702400,1703000,1702400,1702700,388699
57720000,1702700,1703200,1702700,1703000,355992
57780000,1702900,1703000,1702500,1702800,512683
57840000,1702800,1703400,1702500,1703200,205837
57900000,1703200,1703600,1703000,1703500,187085
57960000,1703600,1703800,1703300,1703700,279059
58020000,1703700,1703800,1703500,1703600,164265
58080000,1703600,1703700,1703300,1703600,100180
58140000,1703700,1703900,1703600,1703800,442163
58200000,1703800,1704000,1703700,1703800,260597
58260000,1703800,1704100,1703700,1704100,697638
58320000,1704100,1704100,1703500,1703700,91812
58380000,1703700,1703700,1703200,1703300,132370
58440000,1703200,1704300,1703100,1704100,144957
58500000,1703900,1704300,1703800,1704000,28900
58560000,1704000,1704100,1704000,1704000,506871
58620000,1704200,1704200,1703900,1704200,29950
58680000,1704100,1704200,1703800,1704000,19542
58740000,1704000,1704000,1703900,1703900,6849
58800000,1704000,1704000,1703800,1703900,15882
58860000,1704000,1704100,1703900,1704100,15750
58920000,1704100,1704200,1704100,1704200,10111
58980000,1704300,1704300,1704200,1704200,19250
59040000,1704200,1704300,1704200,1704300,5700
59100000,1704300,1704300,1704200,1704300,7025
59160000,1704300,1704300,1704300,1704300,2275
59220000,1704200,1704200,1704100,1704100,87049
59280000,1704100,1704200,1704100,1704200,3500
59340000,1704200,1704200,1704100,1704100,5557
59400000,1704200,1704500,1704100,1704200,554604
59460000,1704400,1704700,1704400,1704400,88000
59520000,1704400,1704500,1704100,1704400,105570
59580000,1704100,1704600,1704100,1704600,4697
59640000,1704400,1704700,1704400,1704400,4800
59700000,1704200,1704200,1704100,1704200,28400
59760000,1704100,1704100,1703600,1703800,32250
59820000,1703800,1703800,1703800,1703800,40189
59880000,1703900,1703900,1703700,1703900,1400
59940000,1704000,1704000,1704000,1704000,17392
60000000,1703700,1703700,1703500,1703700,14995
60060000,1703700,1703900,1703600,1703900,3900
60120000,1703900,1703900,1703800,1703800,13086
60240000,1703600,1703600,1703400,1703500,10600
60300000,1703400,1703400,1703400,1703400,1100
60420000,1703600,1703700,1703600,1703700,9783
60480000,1703700,1703800,1703700,1703700,6500
60540000,1704000,1704000,1704000,1704000,470
60600000,1703800,1703800,1703800,1703800,22480
60660000,1703800,1703800,1703800,1703800,600
60720000,1704000,1704200,1704000,1704200,382800
60780000,1704200,1704400,1704200,1704200,5350
60840000,1704100,1704100,1704100,1704100,700
60900000,1704400,1704400,1704400,1704400,200
60960000,1704400,1704400,1704400,1704400,1700
61020000,1704400,1704500,1704200,1704200,3600
61080000,1704400,1704400,1704200,1704200,1675
61140000,1704400,1704600,1704400,1704500,4900
61200000,1704500,1704500,1704400,1704400,1200
61260000,1704400,1704500,1704400,1704500,2600
61380000,1704500,1704600,1704500,1704600,700
61440000,1704700,1704700,1704600,1704600,561
61560000,1704600,1704800,1704600,1704600,4800
61680000,1704800,1704900,1704800,1704900,12425
61740000,1704800,1704800,1704800,1704800,2400
61800000,1704800,1704900,1704400,1704500,32600
61920000,1704700,1704700,1704700,1704700,425
62040000,1704600,1704600,1704500,1704500,800
62100000,1704500,1704500,1704500,1704500,100
62160000,1704500,1704500,1704500,1704500,2400
62220000,1704300,1704300,1704000,1704000,12775
62280000,1704000,1704000,1704000,1704000,4900
62340000,1704000,1704000,1704000,1704000,100
62400000,1704200,1704900,1703100,1704000,25400
62460000,1703900,1704000,1703900,1704000,750
62520000,1703700,1703700,1703500,1703500,700
62580000,1703900,1703900,1703600,1703600,3260
62640000,1703600,1704000,1703600,1704000,1724
62940000,1703900,1704000,1703800,1704000,2100
63180000,1703700,1703900,1703700,1703900,1500950
63240000,1703800,1703800,1703800,1703800,200
63300000,1703800,1703800,1703800,1703800,100
63480000,1704000,1704000,1704000,1704000,100
63540000,1704000,1704000,1704000,1704000,425
63720000,1704000,1704000,1704000,1704000,400
63780000,1704000,1704000,1704000,1704000,261
63900000,1704200,1704200,1704200,1704200,100
64200000,1704500,1704600,1704500,1704500,2040
64380000,1704600,1704600,1704600,1704600,500
64500000,1704800,1704800,1704800,1704800,100
64560000,1704600,1704600,1704600,1704600,300
64620000,1704700,1704900,1704700,1704900,1800
64680000,1704900,1704900,1704700,1704700,1459
64740000,1704900,1705000,1704700,1705000,2505
64800000,1704600,1704600,1704600,1704600,305
64860000,1704600,1704600,1704600,1704600,300
65040000,1704900,1704900,1704900,1704900,600
65100000,1704900,1705100,1704600,1704900,2970
65160000,1705000,1705000,1705000,1705000,600
65220000,1705000,1705000,1704600,1704600,1000
65280000,1705000,1705000,1705000,1705000,800
65400000,1704800,1704800,1704700,1704700,1000
65580000,1705200,1705400,1705200,1705400,1225
65640000,1705200,1705700,1705200,1705500,16723
65700000,1705500,1705500,1705500,1705500,500
65820000,1705500,1705700,1705100,1705600,6768
65880000,1705400,1705400,1705400,1705400,350
66120000,1705100,1705100,1705100,1705100,108
66240000,1705100,1705100,1705100,1705100,1400
66300000,1705100,1705100,1705100,1705100,1092
66360000,1704700,1704700,1704600,1704600,470
66420000,1705100,1705100,1705100,1705100,100
66480000,1704800,1704800,1704800,1704800,100
66600000,1704700,1704700,1704700,1704700,100
66660000,1704700,1704700,1704700,1704700,100
66720000,1705000,1705300,1705000,1705100,550
66840000,1704600,1704600,1704300,1704300,1399
67020000,1704300,1704300,1704300,1704300,100
67260000,1704300,1704800,1704300,1704800,220
67320000,1704300,1704300,1704300,1704300,100
67500000,1704200,1704700,1704200,1704200,900
67560000,1704200,1704200,1704200,1704200,900
67860000,1704400,1704700,1704400,1704700,200
68340000,1704500,1704500,1704500,1704500,600
68520000,1704500,1704500,1704500,1704500,800
68760000,1704600,1704600,1704600,1704600,100
68820000,1704600,1704600,1704600,1704600,200
68880000,1704600,1704700,1704600,1704700,500
68940000,1704800,1704800,1704800,1704800,100
69000000,1704900,1704900,1704900,1704900,300
69360000,1704700,1704700,1703900,1703900,9797
69420000,1704000,1704500,1704000,1704100,1500
69480000,1704500,1704500,1704500,1704500,2400
69780000,1704100,1704100,1704000,1704000,600
69900000,1704300,1704300,1704300,1704300,200
70020000,1704300,1704300,1704300,1704300,300
70080000,1704100,1704100,1704100,1704100,500
70140000,1704200,1704400,1704200,1704400,1000
70320000,1704000,1704000,1704000,1704000,161
70380000,1704000,1704000,1704000,1704000,200
70500000,1704400,1704400,1704400,1704400,800
70680000,1704400,1704400,1703800,1703800,1375
70740000,1704000,1704000,1704000,1704000,1075
70800000,1703800,1704200,1703800,1704200,600
70860000,1704200,1704200,1704200,1704200,100
70920000,1703800,1703800,1703800,1703800,1029
70980000,1704000,1704000,1703800,1703800,1100
71100000,1703900,1703900,1703800,1703800,500
71160000,1704000,1704000,1704000,1704000,343
71220000,1704000,1704000,1704000,1704000,1000
71280000,1704000,1704000,1704000,1704000,1000
71400000,1704000,1704000,1704000,1704000,500
71580000,1704000,1704000,1704000,1704000,500
71640000,1703900,1703900,1703800,1703800,450
71700000,1703800,1703800,1703800,1703800,400
71760000,1704000,1704000,1704000,1704000,200
71820000,1703800,1704100,1703800,1704100,668
71880000,1704100,1704100,1704100,1704100,300
71940000,1704100,1704100,1704100,1704100,525
